Window_ID,Status,Modulation,Confidence
2307,BUSY,QAM64,1.0
2308,BUSY,QAM64,1.0
2309,BUSY,QAM64,1.0
2310,BUSY,QAM64,1.0
2311,BUSY,QAM64,1.0
2312,BUSY,QAM64,1.0
2313,BUSY,QAM64,1.0
2314,BUSY,QAM64,1.0
2315,BUSY,QAM64,1.0
2316,BUSY,QAM64,1.0
2317,BUSY,QAM64,1.0
2318,BUSY,QAM64,1.0
2319,BUSY,QAM64,1.0
2320,BUSY,QAM64,1.0
2321,BUSY,QAM64,1.0
2322,BUSY,QAM64,1.0
2323,BUSY,QAM64,1.0
2324,BUSY,QAM64,1.0
2325,BUSY,QAM64,1.0
2326,BUSY,QAM64,1.0
2327,BUSY,QAM64,1.0
2328,BUSY,QAM64,1.0
2329,BUSY,QAM64,1.0
2330,BUSY,QAM64,1.0
2331,BUSY,QAM64,1.0
2332,BUSY,QAM64,1.0
2333,BUSY,QAM64,1.0
2334,BUSY,QAM64,1.0
2335,BUSY,QAM64,1.0
2336,BUSY,QAM64,1.0
2337,BUSY,QAM64,1.0
2338,BUSY,QAM64,1.0
2339,BUSY,QAM64,1.0
2340,BUSY,QAM64,1.0
2341,BUSY,QAM64,1.0
2342,BUSY,QAM64,1.0
2343,BUSY,QAM64,1.0
2344,BUSY,QAM64,1.0
2345,BUSY,QAM64,1.0
2346,BUSY,QAM64,1.0
2347,BUSY,QAM64,1.0
2348,BUSY,QAM64,1.0
2349,BUSY,QAM64,1.0
2350,BUSY,QAM64,1.0
2351,BUSY,QAM64,1.0
2352,BUSY,QAM64,1.0
2353,BUSY,QAM64,1.0
2354,BUSY,QAM64,1.0
2355,BUSY,QAM64,1.0
2356,BUSY,QAM64,1.0
2357,BUSY,QAM64,1.0
2358,BUSY,QAM64,1.0
2359,BUSY,QAM64,1.0
2360,BUSY,QAM64,1.0
2361,BUSY,QAM64,1.0
2362,BUSY,QAM64,1.0
2363,BUSY,QAM64,1.0
2364,BUSY,QAM64,1.0
2365,BUSY,QAM64,1.0
2366,BUSY,QAM64,1.0
2367,BUSY,QAM64,1.0
2368,BUSY,QAM64,1.0
2369,BUSY,QAM64,1.0
2370,BUSY,QAM64,1.0
2371,BUSY,QAM64,1.0
2372,BUSY,QAM64,1.0
2373,BUSY,QAM64,1.0
2374,BUSY,QAM64,1.0
2375,BUSY,QAM64,1.0
2376,BUSY,QAM64,1.0
2377,BUSY,QAM64,1.0
2378,BUSY,QAM64,1.0
2379,BUSY,QAM64,1.0
2380,BUSY,QAM64,1.0
2381,BUSY,QAM64,1.0
2382,BUSY,QAM64,1.0
2383,BUSY,QAM64,1.0
2384,BUSY,QAM64,1.0
2385,BUSY,QAM64,1.0
2386,BUSY,QAM64,1.0
2387,BUSY,QAM64,1.0
2388,BUSY,QAM64,1.0
2389,BUSY,QAM64,1.0
2390,BUSY,QAM64,1.0
2391,BUSY,QAM64,1.0
2392,BUSY,QAM64,1.0
2393,BUSY,QAM64,1.0
2394,BUSY,QAM64,1.0
2395,BUSY,QAM64,1.0
2396,BUSY,QAM64,1.0
2397,BUSY,QAM64,1.0
2398,BUSY,QAM64,1.0
2399,BUSY,QAM64,1.0
2400,BUSY,QAM64,1.0
2401,BUSY,QAM64,1.0
2402,BUSY,QAM64,1.0
2403,BUSY,QAM64,1.0
2404,BUSY,QAM64,1.0
2405,BUSY,QAM64,1.0
2406,BUSY,QAM64,1.0
2407,BUSY,QAM64,1.0
2408,BUSY,QAM64,1.0
2409,BUSY,QAM64,1.0
2410,BUSY,QAM64,1.0
2411,BUSY,QAM64,1.0
2412,BUSY,QAM64,1.0
2413,BUSY,QAM64,1.0
2414,BUSY,QAM64,1.0
2415,BUSY,QAM64,1.0
2416,BUSY,QAM64,1.0
2417,BUSY,QAM64,1.0
2418,BUSY,QAM64,1.0
2419,BUSY,QAM64,1.0
2420,BUSY,QAM64,1.0
2421,BUSY,QAM64,1.0
2422,BUSY,QAM64,1.0
2423,BUSY,QAM64,1.0
2424,BUSY,QAM64,1.0
2425,BUSY,QAM64,1.0
2426,BUSY,QAM64,1.0
2427,BUSY,QAM64,1.0
2428,BUSY,QAM64,1.0
2429,BUSY,QAM64,1.0
2430,BUSY,QAM64,1.0
2431,BUSY,QAM64,1.0
2432,BUSY,QAM64,1.0
2433,BUSY,QAM64,1.0
2434,BUSY,QAM64,1.0
2435,BUSY,QAM64,1.0
2436,BUSY,QAM64,1.0
2437,BUSY,QAM64,1.0
2438,BUSY,QAM64,1.0
2439,BUSY,QAM64,1.0
2440,BUSY,QAM64,1.0
2441,BUSY,QAM64,1.0
2442,BUSY,QAM64,1.0
2443,BUSY,QAM64,1.0
2444,BUSY,QAM64,1.0
2445,BUSY,QAM64,1.0
2446,BUSY,QAM64,1.0
2447,BUSY,QAM64,1.0
2448,BUSY,QAM64,1.0
2449,BUSY,QAM64,1.0
2450,BUSY,QAM64,1.0
2451,BUSY,QAM64,1.0
2452,BUSY,QAM64,1.0
2453,BUSY,QAM64,1.0
2454,BUSY,QAM64,1.0
2455,BUSY,QAM64,1.0
2456,BUSY,QAM64,1.0
2457,BUSY,QAM64,1.0
2458,BUSY,QAM64,1.0
2459,BUSY,QAM64,1.0
2460,BUSY,QAM64,1.0
2461,BUSY,QAM64,1.0
2462,BUSY,QAM64,1.0
2463,BUSY,QAM64,1.0
2464,BUSY,QAM64,1.0
2465,BUSY,QAM64,1.0
2466,BUSY,QAM64,1.0
2467,BUSY,QAM64,1.0
2468,BUSY,QAM64,1.0
2469,BUSY,QAM64,1.0
2470,BUSY,QAM64,1.0
2471,BUSY,QAM64,1.0
2472,BUSY,QAM64,1.0
2473,BUSY,QAM64,1.0
2474,BUSY,QAM64,1.0
2475,BUSY,QAM64,1.0
2476,BUSY,QAM64,1.0
2477,BUSY,QAM64,1.0
2478,BUSY,QAM64,1.0
2479,BUSY,QAM64,1.0
2480,BUSY,QAM64,1.0
2481,BUSY,QAM64,1.0
2482,BUSY,QAM64,1.0
2483,BUSY,QAM64,1.0
2484,BUSY,QAM64,1.0
2485,BUSY,QAM64,1.0
2486,BUSY,QAM64,1.0
2487,BUSY,QAM64,1.0
2488,BUSY,QAM64,1.0
2489,BUSY,QAM64,1.0
2490,BUSY,QAM64,1.0
2491,BUSY,QAM64,1.0
2492,BUSY,QAM64,1.0
2493,BUSY,QAM64,1.0
2494,BUSY,QAM64,1.0
2495,BUSY,QAM64,1.0
2496,BUSY,QAM64,1.0
2497,BUSY,QAM64,1.0
2498,BUSY,QAM64,1.0
2499,BUSY,QAM64,1.0
2500,BUSY,QAM64,1.0
2501,BUSY,QAM64,1.0
2502,BUSY,QAM64,1.0
2503,BUSY,QAM64,1.0
2504,BUSY,QAM64,1.0
2505,BUSY,QAM64,1.0
2506,BUSY,QAM64,1.0
2507,BUSY,QAM64,1.0
2508,BUSY,QAM64,1.0
2509,BUSY,QAM64,1.0
2510,BUSY,QAM64,1.0
2511,BUSY,QAM64,1.0
2512,BUSY,QAM64,1.0
2513,BUSY,QAM64,1.0
2514,BUSY,QAM64,1.0
2515,BUSY,QAM64,1.0
2516,BUSY,QAM64,1.0
2517,BUSY,QAM64,1.0
2518,BUSY,QAM64,1.0
2519,BUSY,QAM64,1.0
2520,BUSY,QAM64,1.0
2521,BUSY,QAM64,1.0
2522,BUSY,QAM64,1.0
2523,BUSY,QAM64,1.0
2524,BUSY,QAM64,1.0
2525,BUSY,QAM64,1.0
2526,BUSY,QAM64,1.0
2527,BUSY,QAM64,1.0
2528,BUSY,QAM64,1.0
2529,BUSY,QAM64,1.0
2530,BUSY,QAM64,1.0
2531,BUSY,QAM64,1.0
2532,BUSY,QAM64,1.0
2533,BUSY,QAM64,1.0
2534,BUSY,QAM64,1.0
2535,BUSY,QAM64,1.0
2536,BUSY,QAM64,1.0
2537,BUSY,QAM64,1.0
2538,BUSY,QAM64,1.0
2539,BUSY,QAM64,1.0
2540,BUSY,QAM64,1.0
2541,BUSY,QAM64,1.0
2542,BUSY,QAM64,1.0
2543,BUSY,QAM64,1.0
2544,BUSY,QAM64,1.0
2545,BUSY,QAM64,1.0
2546,BUSY,QAM64,1.0
2547,BUSY,QAM64,1.0
2548,BUSY,QAM64,1.0
2549,BUSY,QAM64,1.0
2550,BUSY,QAM64,1.0
2551,BUSY,QAM64,1.0
2552,BUSY,QAM64,1.0
2553,BUSY,QAM64,1.0
2554,BUSY,QAM64,1.0
2555,BUSY,QAM64,1.0
2556,BUSY,QAM64,1.0
2557,BUSY,QAM64,1.0
2558,BUSY,QAM64,1.0
2559,BUSY,QAM64,1.0
2560,BUSY,QAM64,1.0
2561,BUSY,QAM64,1.0
2562,BUSY,QAM64,1.0
2563,BUSY,QAM64,1.0
2564,BUSY,QAM64,1.0
2565,BUSY,QAM64,1.0
2566,BUSY,QAM64,1.0
2567,BUSY,QAM64,1.0
2568,BUSY,QAM64,1.0
2569,BUSY,QAM64,1.0
2570,BUSY,QAM64,1.0
2571,BUSY,QAM64,1.0
2572,BUSY,QAM64,1.0
2573,BUSY,QAM64,1.0
2574,BUSY,QAM64,1.0
2575,BUSY,QAM64,1.0
2576,BUSY,QAM64,1.0
2577,BUSY,QAM64,1.0
2578,BUSY,QAM64,1.0
2579,BUSY,QAM64,1.0
2580,BUSY,QAM64,1.0
2581,BUSY,QAM64,1.0
2582,BUSY,QAM64,1.0
2583,BUSY,QAM64,1.0
2584,BUSY,QAM64,1.0
2585,BUSY,QAM64,1.0
2586,BUSY,QAM64,1.0
2587,BUSY,QAM64,1.0
2588,BUSY,QAM64,1.0
2589,BUSY,QAM64,1.0
2590,BUSY,QAM64,1.0
2591,BUSY,QAM64,1.0
2592,BUSY,QAM64,1.0
2593,BUSY,QAM64,1.0
2594,BUSY,QAM64,1.0
2595,BUSY,QAM64,1.0
2596,BUSY,QAM64,1.0
2597,BUSY,QAM64,1.0
2598,BUSY,QAM64,1.0
2599,BUSY,QAM64,1.0
2600,BUSY,QAM64,1.0
2601,BUSY,QAM64,1.0
2602,BUSY,QAM64,1.0
2603,BUSY,QAM64,1.0
2604,BUSY,QAM64,1.0
2605,BUSY,QAM64,1.0
2606,BUSY,QAM64,1.0
2607,BUSY,QAM64,1.0
2608,BUSY,QAM64,1.0
2609,BUSY,QAM64,1.0
2610,BUSY,QAM64,1.0
2611,BUSY,QAM64,1.0
2612,BUSY,QAM64,1.0
2613,BUSY,QAM64,1.0
2614,BUSY,QAM64,1.0
2615,BUSY,QAM64,1.0
2616,BUSY,QAM64,1.0
2617,BUSY,QAM64,1.0
2618,BUSY,QAM64,1.0
2619,BUSY,QAM64,1.0
2620,BUSY,QAM64,1.0
2621,BUSY,QAM64,1.0
2622,BUSY,QAM64,1.0
2623,BUSY,QAM64,1.0
2624,BUSY,QAM64,1.0
2625,BUSY,QAM64,1.0
2626,BUSY,QAM64,1.0
2627,BUSY,QAM64,1.0
2628,BUSY,QAM64,1.0
2629,BUSY,QAM64,1.0
2630,BUSY,QAM64,1.0
2631,BUSY,QAM64,1.0
2632,BUSY,QAM64,1.0
2633,BUSY,QAM64,1.0
2634,BUSY,QAM64,1.0
2635,BUSY,QAM64,1.0
2636,BUSY,QAM64,1.0
2637,BUSY,QAM64,1.0
2638,BUSY,QAM64,1.0
2639,BUSY,QAM64,1.0
2640,BUSY,QAM64,1.0
2641,BUSY,QAM64,1.0
2642,BUSY,QAM64,1.0
2643,BUSY,QAM64,1.0
2644,BUSY,QAM64,1.0
2645,BUSY,QAM64,1.0
2646,BUSY,QAM64,1.0
2647,BUSY,QAM64,1.0
2648,BUSY,QAM64,1.0
2649,BUSY,QAM64,1.0
2650,BUSY,QAM64,1.0
2651,BUSY,QAM64,1.0
2652,BUSY,QAM64,1.0
2653,BUSY,QAM64,1.0
2654,BUSY,QAM64,1.0
2655,BUSY,QAM64,1.0
2656,BUSY,QAM64,1.0
2657,BUSY,QAM64,1.0
2658,BUSY,QAM64,1.0
2659,BUSY,QAM64,1.0
2660,BUSY,QAM64,1.0
2661,BUSY,QAM64,1.0
2662,BUSY,QAM64,1.0
2663,BUSY,QAM64,1.0
2664,BUSY,QAM64,1.0
2665,BUSY,QAM64,1.0
2666,BUSY,QAM64,1.0
2667,BUSY,QAM64,1.0
2668,BUSY,QAM64,1.0
2669,BUSY,QAM64,1.0
2670,BUSY,QAM64,1.0
2671,BUSY,QAM64,1.0
2672,BUSY,QAM64,1.0
2673,BUSY,QAM64,1.0
2674,BUSY,QAM64,1.0
2675,BUSY,QAM64,1.0
2676,BUSY,QAM64,1.0
2677,BUSY,QAM64,1.0
2678,BUSY,QAM64,1.0
2679,BUSY,QAM64,1.0
2680,BUSY,QAM64,1.0
2681,BUSY,QAM64,1.0
2682,BUSY,QAM64,1.0
2683,BUSY,QAM64,1.0
2684,BUSY,QAM64,1.0
2685,BUSY,QAM64,1.0
2686,BUSY,QAM64,1.0
2687,BUSY,QAM64,1.0
2688,BUSY,QAM64,1.0
2689,BUSY,QAM64,1.0
2690,BUSY,QAM64,1.0
2691,BUSY,QAM64,1.0
2692,BUSY,QAM64,1.0
2693,BUSY,QAM64,1.0
2694,BUSY,QAM64,1.0
2695,BUSY,QAM64,1.0
2696,BUSY,QAM64,1.0
2697,BUSY,QAM64,1.0
2698,BUSY,QAM64,1.0
2699,BUSY,QAM64,1.0
2700,BUSY,QAM64,1.0
2701,BUSY,QAM64,1.0
2702,BUSY,QAM64,1.0
2703,BUSY,QAM64,1.0
2704,BUSY,QAM64,1.0
2705,BUSY,QAM64,1.0
2706,BUSY,QAM64,1.0
2707,BUSY,QAM64,1.0
2708,BUSY,QAM64,1.0
2709,BUSY,QAM64,1.0
2710,BUSY,QAM64,1.0
2711,BUSY,QAM64,1.0
2712,BUSY,QAM64,1.0
2713,BUSY,QAM64,1.0
2714,BUSY,QAM64,1.0
2715,BUSY,QAM64,1.0
2716,BUSY,QAM64,1.0
2717,BUSY,QAM64,1.0
2718,BUSY,QAM64,1.0
2719,BUSY,QAM64,1.0
2720,BUSY,QAM64,1.0
2721,BUSY,QAM64,1.0
2722,BUSY,QAM64,1.0
2723,BUSY,QAM64,1.0
2724,BUSY,QAM64,1.0
2725,BUSY,QAM64,1.0
2726,BUSY,QAM64,1.0
2727,BUSY,QAM64,1.0
2728,BUSY,QAM64,1.0
2729,BUSY,QAM64,1.0
2730,BUSY,QAM64,1.0
2731,BUSY,QAM64,1.0
2732,BUSY,QAM64,1.0
2733,BUSY,QAM64,1.0
2734,BUSY,QAM64,1.0
2735,BUSY,QAM64,1.0
2736,BUSY,QAM64,1.0
2737,BUSY,QAM64,1.0
2738,BUSY,QAM64,1.0
2739,BUSY,QAM64,1.0
2740,BUSY,QAM64,1.0
2741,BUSY,QAM64,1.0
2742,BUSY,QAM64,1.0
2743,BUSY,QAM64,1.0
2744,BUSY,QAM64,1.0
2745,BUSY,QAM64,1.0
2746,BUSY,QAM64,1.0
2747,BUSY,QAM64,1.0
2748,BUSY,QAM64,1.0
2749,BUSY,QAM64,1.0
2750,BUSY,QAM64,1.0
2751,BUSY,QAM64,1.0
2752,BUSY,QAM64,1.0
2753,BUSY,QAM64,1.0
2754,BUSY,QAM64,1.0
2755,BUSY,QAM64,1.0
2756,BUSY,QAM64,1.0
2757,BUSY,QAM64,1.0
2758,BUSY,QAM64,1.0
2759,BUSY,QAM64,1.0
2760,BUSY,QAM64,1.0
2761,BUSY,QAM64,1.0
2762,BUSY,QAM64,1.0
2763,BUSY,QAM64,1.0
2764,BUSY,QAM64,1.0
2765,BUSY,QAM64,1.0
2766,BUSY,QAM64,1.0
2767,BUSY,QAM64,1.0
2768,BUSY,QAM64,1.0
2769,BUSY,QAM64,1.0
2770,BUSY,QAM64,1.0
2771,BUSY,QAM64,1.0
2772,BUSY,QAM64,1.0
2773,BUSY,QAM64,1.0
2774,BUSY,QAM64,1.0
2775,BUSY,QAM64,1.0
2776,BUSY,QAM64,1.0
2777,BUSY,QAM64,1.0
2778,BUSY,QAM64,1.0
2779,BUSY,QAM64,1.0
2780,BUSY,QAM64,1.0
2781,BUSY,QAM64,1.0
2782,BUSY,QAM64,1.0
2783,BUSY,QAM64,1.0
2784,BUSY,QAM64,1.0
2785,BUSY,QAM64,1.0
2786,BUSY,QAM64,1.0
2787,BUSY,QAM64,1.0
2788,BUSY,QAM64,1.0
2789,BUSY,QAM64,1.0
2790,BUSY,QAM64,1.0
2791,BUSY,QAM64,1.0
2792,BUSY,QAM64,1.0
2793,BUSY,QAM64,1.0
2794,BUSY,QAM64,1.0
2795,BUSY,QAM64,1.0
2796,BUSY,QAM64,1.0
2797,BUSY,QAM64,1.0
2798,BUSY,QAM64,1.0
2799,BUSY,QAM64,1.0
2800,BUSY,QAM64,1.0
2801,BUSY,QAM64,1.0
2802,BUSY,QAM64,1.0
2803,BUSY,QAM64,1.0
2804,BUSY,QAM64,1.0
2805,BUSY,QAM64,1.0
2806,BUSY,QAM64,1.0
2807,BUSY,QAM64,1.0
2808,BUSY,QAM64,1.0
2809,BUSY,QAM64,1.0
2810,BUSY,QAM64,1.0
2811,BUSY,QAM64,1.0
2812,BUSY,QAM64,1.0
2813,BUSY,QAM64,1.0
2814,BUSY,QAM64,1.0
2815,BUSY,QAM64,1.0
2816,BUSY,QAM64,1.0
2817,BUSY,QAM64,1.0
2818,BUSY,QAM64,1.0
2819,BUSY,QAM64,1.0
2820,BUSY,QAM64,1.0
2821,BUSY,QAM64,1.0
2822,BUSY,QAM64,1.0
2823,BUSY,QAM64,1.0
2824,BUSY,QAM64,1.0
2825,BUSY,QAM64,1.0
2826,BUSY,QAM64,1.0
2827,BUSY,QAM64,1.0
2828,BUSY,QAM64,1.0
2829,BUSY,QAM64,1.0
2830,BUSY,QAM64,1.0
2831,BUSY,QAM64,1.0
2832,BUSY,QAM64,1.0
2833,BUSY,QAM64,1.0
2834,BUSY,QAM64,1.0
2835,BUSY,QAM64,1.0
2836,BUSY,QAM64,1.0
2837,BUSY,QAM64,1.0
2838,BUSY,QAM64,1.0
2839,BUSY,QAM64,1.0
2840,BUSY,QAM64,1.0
2841,BUSY,QAM64,1.0
2842,BUSY,QAM64,1.0
2843,BUSY,QAM64,1.0
2844,BUSY,QAM64,1.0
2845,BUSY,QAM64,1.0
2846,BUSY,QAM64,1.0
2847,BUSY,QAM64,1.0
2848,BUSY,QAM64,1.0
2849,BUSY,QAM64,1.0
2850,BUSY,QAM64,1.0
2851,BUSY,QAM64,1.0
2852,BUSY,QAM64,1.0
2853,BUSY,QAM64,1.0
2854,BUSY,QAM64,1.0
2855,BUSY,QAM64,1.0
2856,BUSY,QAM64,1.0
2857,BUSY,QAM64,1.0
2858,BUSY,QAM64,1.0
2859,BUSY,QAM64,1.0
2860,BUSY,QAM64,1.0
2861,BUSY,QAM64,1.0
2862,BUSY,QAM64,1.0
2863,BUSY,QAM64,1.0
2864,BUSY,QAM64,1.0
2865,BUSY,QAM64,1.0
2866,BUSY,QAM64,1.0
2867,BUSY,QAM64,1.0
2868,BUSY,QAM64,1.0
2869,BUSY,QAM64,1.0
2870,BUSY,QAM64,1.0
2871,BUSY,QAM64,1.0
2872,BUSY,QAM64,1.0
2873,BUSY,QAM64,1.0
2874,BUSY,QAM64,1.0
2875,BUSY,QAM64,1.0
2876,BUSY,QAM64,1.0
2877,BUSY,QAM64,1.0
2878,BUSY,QAM64,1.0
2879,BUSY,QAM64,1.0
2880,BUSY,QAM64,1.0
2881,BUSY,QAM64,1.0
2882,BUSY,QAM64,1.0
2883,BUSY,QAM64,1.0
2884,BUSY,QAM64,1.0
2885,BUSY,QAM64,1.0
2886,BUSY,QAM64,1.0
2887,BUSY,QAM64,1.0
2888,BUSY,QAM64,1.0
2889,BUSY,QAM64,1.0
2890,BUSY,QAM64,1.0
2891,BUSY,QAM64,1.0
2892,BUSY,QAM64,1.0
2893,BUSY,QAM64,1.0
2894,BUSY,QAM64,1.0
2895,BUSY,QAM64,1.0
2896,BUSY,QAM64,1.0
2897,BUSY,QAM64,1.0
2898,BUSY,QAM64,1.0
2899,BUSY,QAM64,1.0
2900,BUSY,QAM64,1.0
2901,BUSY,QAM64,1.0
2902,BUSY,QAM64,1.0
2903,BUSY,QAM64,1.0
2904,BUSY,QAM64,1.0
2905,BUSY,QAM64,1.0
2906,BUSY,QAM64,1.0
2907,BUSY,QAM64,1.0
2908,BUSY,QAM64,1.0
2909,BUSY,QAM64,1.0
2910,BUSY,QAM64,1.0
2911,BUSY,QAM64,1.0
2912,BUSY,QAM64,1.0
2913,BUSY,QAM64,1.0
2914,BUSY,QAM64,1.0
2915,BUSY,QAM64,1.0
2916,BUSY,QAM64,1.0
2917,BUSY,QAM64,1.0
2918,BUSY,QAM64,1.0
2919,BUSY,QAM64,1.0
2920,BUSY,QAM64,1.0
2921,BUSY,QAM64,1.0
2922,BUSY,QAM64,1.0
2923,BUSY,QAM64,1.0
2924,BUSY,QAM64,1.0
2925,BUSY,QAM64,1.0
2926,BUSY,QAM64,1.0
2927,BUSY,QAM64,1.0
2928,BUSY,QAM64,1.0
2929,BUSY,QAM64,1.0
2930,BUSY,QAM64,1.0
2931,BUSY,QAM64,1.0
2932,BUSY,QAM64,1.0
2933,BUSY,QAM64,1.0
2934,BUSY,QAM64,1.0
2935,BUSY,QAM64,1.0
2936,BUSY,QAM64,1.0
2937,BUSY,QAM64,1.0
2938,BUSY,QAM64,1.0
2939,BUSY,QAM64,1.0
2940,BUSY,QAM64,1.0
2941,BUSY,QAM64,1.0
2942,BUSY,QAM64,1.0
2943,BUSY,QAM64,1.0
2944,BUSY,QAM64,1.0
2945,BUSY,QAM64,1.0
2946,BUSY,QAM64,1.0
2947,BUSY,QAM64,1.0
2948,BUSY,QAM64,1.0
2949,BUSY,QAM64,1.0
2950,BUSY,QAM64,1.0
2951,BUSY,QAM64,1.0
2952,BUSY,QAM64,1.0
2953,BUSY,QAM64,1.0
2954,BUSY,QAM64,1.0
2955,BUSY,QAM64,1.0
2956,BUSY,QAM64,1.0
2957,BUSY,QAM64,1.0
2958,BUSY,QAM64,1.0
2959,BUSY,QAM64,1.0
2960,BUSY,QAM64,1.0
2961,BUSY,QAM64,1.0
2962,BUSY,QAM64,1.0
2963,BUSY,QAM64,1.0
2964,BUSY,QAM64,1.0
2965,BUSY,QAM64,1.0
2966,BUSY,QAM64,1.0
2967,BUSY,QAM64,1.0
2968,BUSY,QAM64,1.0
2969,BUSY,QAM64,1.0
2970,BUSY,QAM64,1.0
2971,BUSY,QAM64,1.0
2972,BUSY,QAM64,1.0
2973,BUSY,QAM64,1.0
2974,BUSY,QAM64,1.0
2975,BUSY,QAM64,1.0
2976,BUSY,QAM64,1.0
2977,BUSY,QAM64,1.0
2978,BUSY,QAM64,1.0
2979,BUSY,QAM64,1.0
2980,BUSY,QAM64,1.0
2981,BUSY,QAM64,1.0
2982,BUSY,QAM64,1.0
2983,BUSY,QAM64,1.0
2984,BUSY,QAM64,1.0
2985,BUSY,QAM64,1.0
2986,BUSY,QAM64,1.0
2987,BUSY,QAM64,1.0
2988,BUSY,QAM64,1.0
2989,BUSY,QAM64,1.0
2990,BUSY,QAM64,1.0
2991,BUSY,QAM64,1.0
2992,BUSY,QAM64,1.0
2993,BUSY,QAM64,1.0
2994,BUSY,QAM64,1.0
2995,BUSY,QAM64,1.0
2996,BUSY,QAM64,1.0
2997,BUSY,QAM64,1.0
2998,BUSY,QAM64,1.0
2999,BUSY,QAM64,1.0
3000,BUSY,QAM64,1.0
3001,BUSY,QAM64,1.0
3002,BUSY,QAM64,1.0
3003,BUSY,QAM64,1.0
3004,BUSY,QAM64,1.0
3005,BUSY,QAM64,1.0
3006,BUSY,QAM64,1.0
3007,BUSY,QAM64,1.0
3008,BUSY,QAM64,1.0
3009,BUSY,QAM64,1.0
3010,BUSY,QAM64,1.0
3011,BUSY,QAM64,1.0
3012,BUSY,QAM64,1.0
3013,BUSY,QAM64,1.0
3014,BUSY,QAM64,1.0
3015,BUSY,QAM64,1.0
3016,BUSY,QAM64,1.0
3017,BUSY,QAM64,1.0
3018,BUSY,QAM64,1.0
3019,BUSY,QAM64,1.0
3020,BUSY,QAM64,1.0
3021,BUSY,QAM64,1.0
3022,BUSY,QAM64,1.0
3023,BUSY,QAM64,1.0
3024,BUSY,QAM64,1.0
3025,BUSY,QAM64,1.0
3026,BUSY,QAM64,1.0
3027,BUSY,QAM64,1.0
3028,BUSY,QAM64,1.0
3029,BUSY,QAM64,1.0
3030,BUSY,QAM64,1.0
3031,BUSY,QAM64,1.0
3032,BUSY,QAM64,1.0
3033,BUSY,QAM64,1.0
3034,BUSY,QAM64,1.0
3035,BUSY,QAM64,1.0
3036,BUSY,QAM64,1.0
3037,BUSY,QAM64,1.0
3038,BUSY,QAM64,1.0
3039,BUSY,QAM64,1.0
3040,BUSY,QAM64,1.0
3041,BUSY,QAM64,1.0
3042,BUSY,QAM64,1.0
3043,BUSY,QAM64,1.0
3044,BUSY,QAM64,1.0
3045,BUSY,QAM64,1.0
3046,BUSY,QAM64,1.0
3047,BUSY,QAM64,1.0
3048,BUSY,QAM64,1.0
3049,BUSY,QAM64,1.0
3050,BUSY,QAM64,1.0
3051,BUSY,QAM64,1.0
3052,BUSY,QAM64,1.0
3053,BUSY,QAM64,1.0
3054,BUSY,QAM64,1.0
3055,BUSY,QAM64,1.0
3056,BUSY,QAM64,1.0
3057,BUSY,QAM64,1.0
3058,BUSY,QAM64,1.0
3059,BUSY,QAM64,1.0
3060,BUSY,QAM64,1.0
3061,BUSY,QAM64,1.0
3062,BUSY,QAM64,1.0
3063,BUSY,QAM64,1.0
3064,BUSY,QAM64,1.0
3065,BUSY,QAM64,1.0
3066,BUSY,QAM64,1.0
3067,BUSY,QAM64,1.0
3068,BUSY,QAM64,1.0
3069,BUSY,QAM64,1.0
3070,BUSY,QAM64,1.0
3071,BUSY,QAM64,1.0
3072,BUSY,QAM64,1.0
3073,BUSY,QAM64,1.0
3074,BUSY,QAM64,1.0
3075,BUSY,QAM64,1.0
3076,BUSY,QAM64,1.0
3077,BUSY,QAM64,1.0
3078,BUSY,QAM64,1.0
3079,BUSY,QAM64,1.0
3080,BUSY,QAM64,1.0
3081,BUSY,QAM64,1.0
3082,BUSY,QAM64,1.0
3083,BUSY,QAM64,1.0
3084,BUSY,QAM64,1.0
3085,BUSY,QAM64,1.0
3086,BUSY,QAM64,1.0
3087,BUSY,QAM64,1.0
3088,BUSY,QAM64,1.0
3089,BUSY,QAM64,1.0
3090,BUSY,QAM64,1.0
3091,BUSY,QAM64,1.0
3092,BUSY,QAM64,1.0
3093,BUSY,QAM64,1.0
3094,BUSY,QAM64,1.0
3095,BUSY,QAM64,1.0
3096,BUSY,QAM64,1.0
3097,BUSY,QAM64,1.0
3098,BUSY,QAM64,1.0
3099,BUSY,QAM64,1.0
3100,BUSY,QAM64,1.0
3101,BUSY,QAM64,1.0
3102,BUSY,QAM64,1.0
3103,BUSY,QAM64,1.0
3104,BUSY,QAM64,1.0
3105,BUSY,QAM64,1.0
3106,BUSY,QAM64,1.0
3107,BUSY,QAM64,1.0
3108,BUSY,QAM64,1.0
3109,BUSY,QAM64,1.0
3110,BUSY,QAM64,1.0
3111,BUSY,QAM64,1.0
3112,BUSY,QAM64,1.0
3113,BUSY,QAM64,1.0
3114,BUSY,QAM64,1.0
3115,BUSY,QAM64,1.0
3116,BUSY,QAM64,1.0
3117,BUSY,QAM64,1.0
3118,BUSY,QAM64,1.0
3119,BUSY,QAM64,1.0
3120,BUSY,QAM64,1.0
3121,BUSY,QAM64,1.0
3122,BUSY,QAM64,1.0
3123,BUSY,QAM64,1.0
3124,BUSY,QAM64,1.0
3125,BUSY,QAM64,1.0
3126,BUSY,QAM64,1.0
3127,BUSY,QAM64,1.0
3128,BUSY,QAM64,1.0
